id;name;type;district_id;latitude;longitude
01481;"Ngọc Côn";Xã;047;NULL;NULL
01483;"Phong Nậm";Xã;047;22.8989;106.519
01486;"Ngọc Chung";Xã;047;22.8833;106.461
01489;"Đình Phong";Xã;047;22.8708;106.607
01492;"Lăng Yên";Xã;047;22.8589;106.436
01495;"Đàm Thuỷ";Xã;047;22.85;106.693
01498;"Khâm Thành";Xã;047;22.8589;106.524
01501;"Chí Viễn";Xã;047;22.8286;106.64
01504;"Lăng Hiếu";Xã;047;22.8458;106.486
01507;"Phong Châu";Xã;047;22.8181;106.597
01510;"Đình Minh";Xã;047;22.8258;106.543
01513;"Cảnh Tiên";Xã;047;22.8142;106.511
01516;"Trung Phúc";Xã;047;22.7914;106.444
01519;"Cao Thăng";Xã;047;22.7867;106.572
01522;"Đức Hồng";Xã;047;22.7889;106.514
01525;"Thông Hoè";Xã;047;22.7622;106.486
01528;"Thân Giáp";Xã;047;22.7486;106.545
01531;"Đoài Côn";Xã;047;22.7356;106.523
01534;"Minh Long";Xã;048;22.8139;106.749
01537;"Lý Quốc";Xã;048;22.7836;106.792
01540;"Thắng Lợi";Xã;048;22.7589;106.697
01543;"Đồng Loan";Xã;048;22.7614;106.739
01546;"Đức Quang";Xã;048;22.7481;106.641
01549;"Kim Loan";Xã;048;22.7431;106.601
01552;"Quang Long";Xã;048;22.6981;106.729
01555;"An Lạc";Xã;048;22.7003;106.606
01558;"Thanh Nhật";"Thị Trấn";048;22.6925;106.666
01561;"Vinh Quý";Xã;048;22.6581;106.642
01564;"Việt Chu";Xã;048;22.6614;106.707
01567;"Cô Ngân";Xã;048;22.6158;106.621
01570;"Thái Đức";Xã;048;22.6253;106.687
01573;"Thị Hoa";Xã;048;22.595;106.692
01576;"Quảng Uyên";"Thị Trấn";049;22.6925;106.443
01579;"Phi Hải";Xã;049;22.7511;106.395
01582;"Quảng Hưng";Xã;049;22.7528;106.444
01585;"Bình Lăng";Xã;049;22.7242;106.496
01588;"Quốc Dân";Xã;049;22.7131;106.386
01591;"Quốc Phong";Xã;049;22.7119;106.433
01594;"Độc Lập";Xã;049;22.6961;106.486
01597;"Cai Bộ";Xã;049;22.6783;106.538
01600;"Đoài Khôn";Xã;049;22.6747;106.371
01603;"Phúc Sen";Xã;049;22.6844;106.405
01606;"Chí Thảo";Xã;049;22.6689;106.469
01609;"Tự Do";Xã;049;22.6564;106.399
01612;"Hồng Định";Xã;049;22.6333;106.451
01615;"Hồng Quang";Xã;049;22.6164;106.491
01618;"Ngọc Động";Xã;049;22.6144;106.396
01621;"Hoàng Hải";Xã;049;22.5911;106.409
01624;"Hạnh Phúc";Xã;049;22.5956;106.449
01627;"Tà Lùng";"Thị Trấn";050;22.4878;106.567
01630;"Triệu Ẩu";Xã;050;22.6328;106.573
01633;"Hồng Đại";Xã;050;22.6278;106.523
01636;"Cách Linh";Xã;050;22.5828;106.562
01639;"Đại Sơn";Xã;050;22.5478;106.546
01642;"Lương Thiện";Xã;050;22.5636;106.477
01645;"Tiên Thành";Xã;050;22.5367;106.441
01648;"Hoà Thuận";"Thị Trấn";050;22.5278;106.522
01651;"Mỹ Hưng";Xã;050;22.5008;106.523
01654;"Nước Hai";"Thị Trấn";051;22.7414;106.147
01657;"Dân Chủ";Xã;051;22.8114;106.072
01660;"Nam Tuấn";Xã;051;22.7878;106.145
01663;"Đức Xuân";Xã;051;22.7869;106.236
01666;"Đại Tiến";Xã;051;22.7725;106.2
01669;"Đức Long";Xã;051;22.7675;106.114
01672;"Ngũ Lão";Xã;051;22.7319;106.256
01675;"Trương Lương";Xã;051;22.7264;106.069
01678;"Bình Long";Xã;051;22.7242;106.125
01681;"Nguyễn Huệ";Xã;051;22.7194;106.307
01684;"Công Trừng";Xã;051;22.7086;106.031
01687;"Hồng Việt";Xã;051;22.7139;106.147
01690;"Bế Triều";Xã;051;22.7303;106.188
01693;"Vĩnh Quang";Xã;040;22.7081;106.218
01696;"Hoàng Tung";Xã;051;22.68;106.154
01699;"Trương Vương";Xã;051;22.6669;106.342
01702;"Quang Trung";Xã;051;22.6706;106.306
01705;"Hưng Đạo";Xã;040;22.6794;106.189
01708;"Bạch Đằng";Xã;051;22.5997;106.183
01711;"Bình Dương";Xã;051;22.6214;106.145
01714;"Lê Chung";Xã;051;22.6119;106.252
01717;"Hà Trì";Xã;051;22.6178;106.342
01720;"Chu Trinh";Xã;040;22.6047;106.315
01723;"Hồng Nam";Xã;051;22.5556;106.372
01726;"Nguyên Bình";"Thị Trấn";052;22.6594;105.965
01729;"Tĩnh Túc";"Thị Trấn";052;22.6478;105.879
01732;"Yên Lạc";Xã;052;22.7644;105.857
01735;"Triệu Nguyên";Xã;052;22.7267;105.911
01738;"Ca Thành";Xã;052;22.6989;105.817
01741;"Thái Học";Xã;052;22.685;106.001
01744;"Vũ Nông";Xã;052;22.6781;105.878
01747;"Minh Tâm";Xã;052;22.6875;106.101
01750;"Thể Dục";Xã;052;22.6664;105.936
01753;"Bắc Hợp";Xã;052;22.6708;106.059
01756;"Mai Long";Xã;052;22.6439;105.783
01759;"Lang Môn";Xã;052;22.6531;106.11
01762;"Minh Thanh";Xã;052;22.6494;106.018
01765;"Hoa Thám";Xã;052;22.5942;106.076
01768;"Phan Thanh";Xã;052;22.5881;105.807
01771;"Quang Thành";Xã;052;22.6033;105.926
01774;"Tam Kim";Xã;052;22.595;106.013
01777;"Thành Công";Xã;052;22.5544;105.868
01780;"Thịnh Vượng";Xã;052;22.5528;106.134
01783;"Hưng Đạo";Xã;052;22.5578;105.961
01786;"Đông Khê";"Thị Trấn";053;22.4242;106.44
01789;"Canh Tân";Xã;053;22.5556;106.248
01792;"Kim Đồng";Xã;053;22.5406;106.323
01795;"Minh Khai";Xã;053;22.5117;106.176
01798;"Thị Ngân";Xã;053;22.5042;106.419
01801;"Đức Thông";Xã;053;22.4636;106.279
01804;"Thái Cường";Xã;053;22.4947;106.349
01807;"Vân Trình";Xã;053;22.495;106.393
01810;"Thuỵ Hùng";Xã;053;22.4817;106.482
01813;"Quang Trọng";Xã;053;22.4403;106.155
01816;"Trọng Con";Xã;053;22.4186;106.364
01819;"Lê Lai";Xã;053;22.4428;106.422
01822;"Đức Long";Xã;053;22.6106;106.515
01825;"Danh Sỹ";Xã;053;22.4272;106.5
01828;"Lê Lợi";Xã;053;22.3919;106.472
01831;"Đức Xuân";Xã;053;22.3878;105.432
01834;"Nguyễn Thị Minh Khai";Phường;058;22.1617;105.844
01837;"Sông Cầu";Phường;058;22.1456;105.818
01840;"Đức Xuân";Phường;058;22.14;105.847
01843;"Phùng Chí Kiên";Phường;058;22.1344;105.833
01846;"Huyền Tụng";Phường;058;22.1722;105.836
01849;"Dương Quang";Xã;058;22.1689;105.806
01852;"Nông Thượng";Xã;058;22.1122;105.824
01855;"Xuất Hoá";Phường;058;22.0956;105.884
01858;"Bằng Thành";Xã;060;22.6833;105.712
01861;"Nhạn Môn";Xã;060;22.6639;105.624
01864;"Bộc Bố";Xã;060;22.6261;105.658
01867;"Công Bằng";Xã;060;22.6144;105.567
01870;"Giáo Hiệu";Xã;060;22.6242;105.614
01873;"Xuân La";Xã;060;22.5861;105.702
01876;"An Thắng";Xã;060;22.5394;105.767
01879;"Cổ Linh";Xã;060;22.5625;105.624
01882;"Nghiên Loan";Xã;060;22.5194;105.716
01885;"Cao Tân";Xã;060;22.5161;105.636
01888;"Chợ Rã";"Thị Trấn";061;22.4728;105.716
01891;"Bành Trạch";Xã;061;22.4586;105.765
01894;"Phúc Lộc";Xã;061;22.4636;105.849
01897;"Hà Hiệu";Xã;061;22.4422;105.858
01900;"Cao Thượng";Xã;061;22.4819;105.628
01903;"Cao Trĩ";Xã;061;22.4567;105.688
01906;"Khang Ninh";Xã;061;22.4275;105.667
01909;"Nam Mẫu";Xã;061;22.4186;105.601
01912;"Thượng Giáo";Xã;061;22.4256;105.71
01915;"Địa Linh";Xã;061;22.4142;105.756
01918;"Yến Dương";Xã;061;22.3828;105.773
01921;"Chu Hương";Xã;061;22.3667;105.812
01924;"Quảng Khê";Xã;061;22.3592;105.697
01927;"Mỹ Phương";Xã;061;22.3258;105.831
01930;"Hoàng Trĩ";Xã;061;22.3239;105.66
01933;"Đồng Phúc";Xã;061;22.3089;105.742
01936;"Nà Phặc";"Thị Trấn";062;22.3817;105.904
01939;"Thượng Ân";Xã;062;22.5203;106.029
01942;"Bằng Vân";Xã;062;22.4989;106.073
01945;"Cốc Đán";Xã;062;22.4931;105.947
01948;"Trung Hoà";Xã;062;22.4375;105.909
01951;"Đức Vân";Xã;062;22.45;106.052
01954;"Vân Tùng";Xã;062;22.4322;105.991
01957;"Thượng Quan";Xã;062;22.3747;106.067
01960;"Lãng Ngâm";Xã;062;22.3231;105.91
01963;"Thuần Mang";Xã;062;22.3328;106.004
01966;"Hương Nê";Xã;062;22.3128;105.954
01969;"Phủ Thông";"Thị Trấn";063;22.2689;105.88
01972;"Phương Linh";Xã;063;22.2886;105.887
01975;"Vi Hương";Xã;063;22.2894;105.828
01978;"Sĩ Bình";Xã;063;22.2536;105.925
01981;"Vũ Muộn";Xã;063;22.25;105.969
01984;"Đôn Phong";Xã;063;22.2131;105.747
01987;"Tú Trĩ";Xã;063;22.2642;105.844
01990;"Lục Bình";Xã;063;22.2436;105.825
01993;"Tân Tiến";Xã;063;22.2486;105.887
01996;"Quân Bình";Xã;063;22.2339;105.868
01999;"Nguyên Phúc";Xã;063;22.2017;105.907
02002;"Cao Sơn";Xã;063;22.1847;105.99
02005;"Hà Vị";Xã;063;22.2142;105.83
02008;"Cẩm Giàng";Xã;063;22.2019;105.867
02011;"Mỹ Thanh";Xã;063;20.1494;105.924
02014;"Dương Phong";Xã;063;22.1217;105.701
02017;"Quang Thuận";Xã;063;22.1244;105.768
02020;"Bằng Lũng";"Thị Trấn";064;22.1617;105.593
02023;"Xuân Lạc";Xã;064;22.3544;105.533
02026;"Nam Cường";Xã;064;22.3581;105.612
02029;"Đồng Lạc";Xã;064;22.3119;105.582
02032;"Tân Lập";Xã;064;22.2833;105.624
02035;"Bản Thi";Xã;064;22.2514;105.504
02038;"Quảng Bạch";Xã;064;22.2581;105.584
02041;"Bằng Phúc";Xã;064;22.2603;105.682
02044;"Yên Thịnh";Xã;064;22.2158;105.471
02047;"Yên Thượng";Xã;064;22.1717;105.516
02050;"Phương Viên";Xã;064;22.2025;105.64
02053;"Ngọc Phái";Xã;064;22.2028;105.579
02056;"Rã Bản";Xã;064;22.1878;105.67
02059;"Đông Viên";Xã;064;22.1428;105.664
02062;"Lương Bằng";Xã;064;22.0975;105.501
02065;"Bằng Lãng";Xã;064;22.1219;105.571
02068;"Đại Sảo";Xã;064;22.1169;105.631
02071;"Nghĩa Tá";Xã;064;22.0553;105.529
02074;"Phong Huân";Xã;064;22.0761;105.588
02077;"Yên Mỹ";Xã;064;22.0578;105.658
02080;"Bình Trung";Xã;064;22.0131;105.55
02083;"Yên Nhuận";Xã;064;22.0403;105.613
02086;"Chợ Mới";"Thị Trấn";065;21.8794;105.778
02089;"Tân Sơn";Xã;065;22.0733;105.947
02092;"Thanh Vận";Xã;065;22.0653;105.797
02095;"Mai Lạp";Xã;065;22.0614;105.726
02098;"Hoà Mục";Xã;065;22.0606;105.837
02101;"Thanh Mai";Xã;065;22.0497;105.769
02104;"Cao Kỳ";Xã;065;22.0139;105.873
02107;"Nông Hạ";Xã;065;21.9756;105.826
02110;"Yên Cư";Xã;065;21.9706;105.958
02113;"Nông Thịnh";Xã;065;21.9672;105.803
02116;"Yên Hân";Xã;065;21.9367;105.928
02119;"Thanh Bình";Xã;065;21.9286;105.811
02122;"Như Cố";Xã;065;21.9075;105.855
02125;"Bình Văn";Xã;065;21.9189;105.904
02128;"Yên Đĩnh";Xã;065;21.8931;105.787
02131;"Quảng Chu";Xã;065;21.8436;105.785
02134;"Yến Lạc";"Thị Trấn";066;22.2281;106.181
02137;"Vũ Loan";Xã;066;22.3342;106.165
02140;"Lạng San";Xã;066;22.275;106.112
02143;"Lương Thượng";Xã;066;22.2783;106.074
02146;"Kim Hỷ";Xã;066;22.2447;106.019
02149;"Văn Học";Xã;066;22.2819;106.15
02152;"Cường Lợi";Xã;066;22.2725;106.212
02155;"Lương Hạ";Xã;066;22.2561;106.172
02158;"Kim Lư";Xã;066;22.2033;106.205
02161;"Lương Thành";Xã;066;22.2239;106.119
02164;"Ân Tình";Xã;066;22.2036;106.082
02167;"Lam Sơn";Xã;066;22.2011;106.166
02170;"Văn Minh";Xã;066;22.1783;106.102
02173;"Côn Minh";Xã;066;22.14;106.003
02176;"Cư Lễ";Xã;066;22.1331;106.154
02179;"Hữu Thác";Xã;066;22.1367;106.084
02182;"Hảo Nghĩa";Xã;066;22.0986;106.088
02185;"Quang Phong";Xã;066;22.0917;106.014
02188;"Dương Sơn";Xã;066;22.0642;106.058
02191;"Xuân Dương";Xã;066;22.0197;106.075
02194;"Đổng Xá";Xã;066;22.005;105.987
02197;"Liêm Thuỷ";Xã;066;21.9553;106.068
02200;"Phan Thiết";Phường;070;21.8214;105.202
02203;"Minh Xuân";Phường;070;21.8264;105.214
02206;"Tân Quang";Phường;070;21.8153;105.211
02209;"Tràng Đà";Xã;070;21.8478;105.214
02212;"Nông Tiến";Phường;070;21.8294;105.242
02215;"Ỷ La";Phường;070;21.8292;105.192
02216;"Tân Hà";Phường;070;NULL;NULL
02218;"Hưng Thành";Phường;070;21.8022;105.206
02221;"Nà Hang";"Thị Trấn";072;22.3489;105.382
02227;"Sinh Long";Xã;072;22.5747;105.373
02230;"Thượng Giáp";Xã;072;22.61;105.497
02233;"Phúc Yên";Xã;071;22.5589;105.191
02239;"Thượng Nông";Xã;072;22.5739;105.487
02242;"Xuân Lập";Xã;071;22.5289;105.151
02245;"Côn Lôn";Xã;072;22.5342;105.44
02248;"Yên Hoa";Xã;072;22.5294;105.507
02251;"Khuôn Hà";Xã;071;22.5161;105.259
02254;"Hồng Thái";Xã;072;22.5342;105.561
02260;"Đà Vị";Xã;072;22.4717;105.542
02263;"Khau Tinh";Xã;072;22.4522;105.448
02266;"Lăng Can";Xã;071;22.4528;105.222
02269;"Thượng Lâm";Xã;071;22.4606;105.329
02275;"Sơn Phú";Xã;072;22.3833;105.471
02281;"Năng Khả";Xã;072;22.3528;105.33
02284;"Thanh Tương";Xã;072;22.2981;105.366
02287;"Vĩnh Lộc";"Thị Trấn";073;22.1525;105.267
02290;"Bình An";Xã;071;22.4419;105.158
02293;"Hồng Quang";Xã;071;22.39;105.107
02296;"Thổ Bình";Xã;071;22.3819;105.194
02299;"Phúc Sơn";Xã;073;22.3269;105.242
02302;"Minh Quang";Xã;073;22.3464;105.161
02305;"Trung Hà";Xã;073;22.2897;105.062
02308;"Tân Mỹ";Xã;073;22.2781;105.181
02311;"Hà Lang";Xã;073;22.2367;105.122
02314;"Hùng Mỹ";Xã;073;22.2372;105.287
02317;"Yên Lập";Xã;073;22.2236;105.383
02320;"Tân An";Xã;073;22.1972;105.188
02323;"Bình Phú";Xã;073;22.1833;105.428
02326;"Xuân Quang";Xã;073;22.1842;105.277
02329;"Ngọc Hội";Xã;073;22.1658;105.308
02332;"Phú Bình";Xã;073;22.1544;105.361
02335;"Hòa Phú";Xã;073;22.1325;105.168
02338;"Phúc Thịnh";Xã;073;22.1558;105.227
02341;"Kiên Đài";Xã;073;22.1142;105.439
02344;"Tân Thịnh";Xã;073;22.1383;105.215
02347;"Trung Hòa";Xã;073;22.11;105.258
02350;"Kim Bình";Xã;073;22.0892;105.333
02353;"Hòa An";Xã;073;22.0933;105.246
02356;"Vinh Quang";Xã;073;22.0944;105.294
02359;"Tri Phú";Xã;073;22.0242;105.372
02362;"Nhân Lý";Xã;073;22.0597;105.245
02365;"Yên Nguyên";Xã;073;22.0553;105.173
02368;"Linh Phú";Xã;073;22.0111;105.436
02371;"Bình Nhân";Xã;073;22.0422;105.287
02374;"Tân Yên";"Thị Trấn";074;22.0411;104.964
02377;"Yên Thuận";Xã;074;22.2964;104.949
02380;"Bạch Xa";Xã;074;22.2494;104.923
02383;"Minh Khương";Xã;074;22.2161;104.958
02386;"Yên Lâm";Xã;074;22.1506;104.902
02389;"Minh Dân";Xã;074;22.1906;104.989
02392;"Phù Lưu";Xã;074;22.1808;105.051
02395;"Minh Hương";Xã;074;22.1303;105.106
02398;"Yên Phú";Xã;074;22.1078;104.976
02401;"Tân Thành";Xã;074;22.0983;105.057
02404;"Bình Xa";Xã;074;22.0572;105.124
02407;"Thái Sơn";Xã;074;22.0239;105.095
02410;"Nhân Mục";Xã;074;22.0225;105.012
02413;"Thành Long";Xã;074;21.9781;105.049
02416;"Bằng Cốc";Xã;074;21.9761;105.011
02419;"Thái Hòa";Xã;074;21.9764;105.111
02422;"Đức Ninh";Xã;074;21.9428;105.123
02425;"Hùng Đức";Xã;074;21.8919;105.065
02428;"Tân Bình";"Thị Trấn";075;21.6986;105.233
02431;"Quí Quân";Xã;075;22.0239;105.233
02434;"Lực Hành";Xã;075;22.0178;105.192
02437;"Kiến Thiết";Xã;075;21.9728;105.323
02440;"Trung Minh";Xã;075;21.9678;105.507
02443;"Chiêu Yên";Xã;075;21.9858;105.161
02446;"Trung Trực";Xã;075;21.9561;105.281
02449;"Xuân Vân";Xã;075;21.9531;105.231
02452;"Phúc Ninh";Xã;075;21.94;105.185
02455;"Hùng Lợi";Xã;075;21.9028;105.48
02458;"Trung Sơn";Xã;075;21.9056;105.413
02461;"Tân Tiến";Xã;075;21.8936;105.29
02464;"Tứ Quận";Xã;075;21.8972;105.131
02467;"Đạo Viện";Xã;075;21.8808;105.35
02470;"Tân Long";Xã;075;21.8839;105.22
02473;"Thắng Quân";Xã;075;21.8772;105.165
02476;"Kim Quan";Xã;075;21.8581;105.435
02479;"Lang Quán";Xã;075;20.8469;105.109
02482;"Phú Thịnh";Xã;075;21.8381;105.294
02485;"Công Đa";Xã;075;21.8272;105.363
02488;"Trung Môn";Xã;075;21.8303;105.168
02491;"Chân Sơn";Xã;075;21.8169;105.129
02494;"Thái Bình";Xã;075;21.8114;105.251
02497;"Kim Phú";Xã;075;21.7828;105.169
02500;"Tiến Bộ";Xã;075;21.7731;105.334
02503;"An Khang";Xã;070;21.7808;105.259
02506;"Mỹ Bằng";Xã;075;21.7653;105.088
02509;"Phú Lâm";Xã;075;21.7636;105.13
02512;"An Tường";Xã;070;21.7775;105.21
02515;"Lưỡng Vượng";Xã;070;21.7747;105.225
02518;"Hoàng Khai";Xã;075;21.7583;105.189
02521;"Thái Long";Xã;070;21.7406;105.222
02524;"Đội Cấn";Xã;070;21.7236;105.222
02527;"Nhữ Hán";Xã;075;21.7214;105.118
02530;"Nhữ Khê";Xã;075;21.7014;105.179
02533;"Đội Bình";Xã;075;21.6817;105.211
02536;"Sơn Dương";"Thị Trấn";076;21.6925;105.4
02539;"Trung Yên";Xã;076;21.8172;105.453
02542;"Minh Thanh";Xã;076;21.7794;105.401
02545;"Tân Trào";Xã;076;21.7772;105.468
02548;"Vĩnh Lợi";Xã;076;21.7464;105.279
02551;"Thượng Ấm";Xã;076;21.7306;105.325
02554;"Bình Yên";Xã;076;21.745;105.436
02557;"Lương Thiện";Xã;076;21.7344;105.471
02560;"Tú Thịnh";Xã;076;21.7236;105.368
02563;"Cấp Tiến";Xã;076;21.7069;105.282
02566;"Hợp Thành";Xã;076;21.6817;105.469
02569;"Phúc Ứng";Xã;076;21.665;105.368
02572;"Đông Thọ";Xã;076;21.6622;105.288
02575;"Kháng Nhật";Xã;076;21.6539;105.454
02578;"Hợp Hòa";Xã;076;21.6233;105.44
02581;"Thanh Phát";Xã;076;21.6256;105.354
02584;"Quyết Thắng";Xã;076;21.6344;105.247
02587;"Đồng Quý";Xã;076;21.6242;105.293
02590;"Tuân Lộ";Xã;076;21.6008;105.412
02593;"Vân Sơn";Xã;076;21.5989;105.256
02596;"Văn Phú";Xã;076;21.6017;105.293
02599;"Chi Thiết";Xã;076;21.5967;105.306
02602;"Đông Lợi";Xã;076;21.5914;105.337
02605;"Thiện Kế";Xã;076;21.5886;105.486
02608;"Hồng Lạc";Xã;076;21.5789;105.277
02611;"Phú Lương";Xã;076;21.5525;105.381
02614;"Ninh Lai";Xã;076;21.555;105.508
02617;"Đại Phú";Xã;076;21.5378;105.424
02620;"Sơn Nam";Xã;076;21.5456;105.463
02623;"Hào Phú";Xã;076;21.5483;105.312
02626;"Tam Đa";Xã;076;21.5406;105.346
02629;"Sầm Dương";Xã;076;21.5433;105.289
02632;"Lâm Xuyên";Xã;076;21.5186;105.316
02635;"Duyên Hải";Phường;080;22.5;103.956
02638;"Lào Cai";Phường;080;22.5103;103.983
02641;"Phố Mới";Phường;080;22.4986;103.986
02644;"Cốc Lếu";Phường;080;22.4958;103.967
02647;"Kim Tân";Phường;080;22.8131;103.974
02650;"Bắc Lệnh";Phường;080;22.4322;104.009
02653;"Pom Hán";Phường;080;22.4164;104.016
02656;"Xuân Tăng";Phường;080;22.415;104.05
02658;"Bình Minh";Phường;080;22.4317;104.024
02659;"Thống Nhất";Phường;080;22.4;104.046
02662;"Đồng Tuyển";Xã;080;22.4944;103.947
02665;"Vạn Hoà";Xã;080;22.4775;104.014
02668;"Bắc Cường";Phường;080;22.4553;103.978
02671;"Nam Cường";Phường;080;22.4403;103.989
02674;"Cam Đường";Xã;080;22.4139;103.994
02677;"Tả Phời";Xã;080;22.3758;103.957
02680;"Hợp Thành";Xã;080;22.3631;104.012
02683;"Bát Xát";"Thị Trấn";082;22.5397;103.887
02686;"A Mú Sung";Xã;082;22.7347;103.642
02689;"Nậm Chạc";Xã;082;22.7081;103.69
02692;"A Lù";Xã;082;22.7081;103.596
02695;"Trịnh Tường";Xã;082;22.6606;103.724
02698;"Ngải Thầu";Xã;082;22.6781;103.613
02701;"Y Tý";Xã;082;22.6242;103.604
02704;"Cốc Mỳ";Xã;082;22.6114;103.753
02707;"Dền Sáng";Xã;082;22.5883;103.664
02710;"Bản Vược";Xã;082;22.5872;103.807
02713;"Sàng Ma Sáo";Xã;082;22.5556;103.634
02716;"Bản Qua";Xã;082;22.545;103.86
02719;"Mường Vi";Xã;082;22.5444;103.798
02722;"Dền Thàng";Xã;082;22.5517;103.714
02725;"Bản Xèo";Xã;082;22.5281;103.752
02728;"Mường Hum";Xã;082;22.5136;103.688
02731;"Trung Lèng Hồ";Xã;082;22.4608;103.635
02734;"Quang Kim";Xã;082;22.5086;103.889
02737;"Pa Cheo";Xã;082;22.4892;103.776
02740;"Nậm Pung";Xã;082;22.4769;103.721
02743;"Phìn Ngan";Xã;082;22.4611;103.843
02746;"Cốc San";Xã;082;22.4586;103.935
02749;"Tòng Sành";Xã;082;22.4494;103.904
02752;"Pha Long";Xã;083;22.8092;104.232
02755;"Tả Ngải Chồ";Xã;083;22.8025;104.197
02758;"Tung Chung Phố";Xã;083;22.7789;104.146
02761;"Mường Khương";"Thị Trấn";083;22.7708;104.103
02764;"Dìn Chin";Xã;083;22.7744;104.22
02767;"Tả Gia Khâu";Xã;083;22.7417;104.236
02770;"Nậm Chảy";Xã;083;22.6994;104.057
02773;"Nấm Lư";Xã;083;22.7308;104.151
02776;"Lùng Khấu Nhin";Xã;083;22.7028;104.156
02779;"Thanh Bình";Xã;083;22.6939;104.099
02782;"Cao Sơn";Xã;083;22.6425;104.16
02785;"Lùng Vai";Xã;083;22.6256;104.078
02788;"Bản Lầu";Xã;083;22.5758;104.044
02791;"La Pan Tẩn";Xã;083;22.5772;104.144
02794;"Tả Thàng";Xã;083;22.5708;104.182
02797;"Bản Sen";Xã;083;22.57;104.102
02800;"Nàn Sán";Xã;084;22.7136;104.266
02803;"Thào Chư Phìn";Xã;084;22.6997;104.194
02806;"Bản Mế";Xã;084;22.6969;104.225
02809;"Si Ma Cai";Xã;084;22.7044;104.295
02812;"Sán Chải";Xã;084;22.6967;104.306
02815;"Mản Thẩn";Xã;084;22.6669;104.255
02818;"Lùng Sui";Xã;084;22.6608;104.337
02821;"Cán Cấu";Xã;084;22.6403;104.298
02824;"Sín Chéng";Xã;084;22.6428;104.217
02827;"Cán Hồ";Xã;084;22.6583;104.281
02830;"Quan Thần Sán";Xã;084;22.6367;104.264
02833;"Lử Thẩn";Xã;084;22.6206;104.33
02836;"Nàn Xín";Xã;084;22.6133;104.223
02839;"Bắc Hà";"Thị Trấn";085;22.54;104.291
02842;"Lùng Cải";Xã;085;22.6469;104.384
02845;"Bản Già";Xã;085;22.6183;104.405
02848;"Lùng Phình";Xã;085;22.6042;104.349
02851;"Tả Van Chư";Xã;085;22.6011;104.275
02854;"Tả Củ Tỷ";Xã;085;22.5953;104.428
02857;"Thải Giàng Phố";Xã;085;22.5461;104.362
02860;"Lầu Thí Ngài";Xã;085;22.5719;104.324
02863;"Hoàng Thu Phố";Xã;085;22.5628;104.232
02866;"Bản Phố";Xã;085;22.5578;104.266
02869;"Bản Liền";Xã;085;22.5192;104.389
02872;"Tà Chải";Xã;085;22.5383;104.301
02875;"Na Hối";Xã;085;22.5164;104.288
02878;"Cốc Ly";Xã;085;22.4975;104.215
02881;"Nậm Mòn";Xã;085;22.4833;104.26
02884;"Nậm Đét";Xã;085;22.44;104.311
02887;"Nậm Khánh";Xã;085;22.4381;104.334
02890;"Bảo Nhai";Xã;085;22.4308;104.248
02893;"Nậm Lúc";Xã;085;22.4044;104.357
02896;"Cốc Lầu";Xã;085;22.3747;104.322
02899;"Bản Cái";Xã;085;22.3628;104.419
02902;"N.t Phong Hải";"Thị Trấn";086;22.4739;104.131
02905;"Phố Lu";"Thị Trấn";086;22.3308;104.19
02908;"Tằng Loỏng";"Thị Trấn";086;22.2675;104.089
02911;"Bản Phiệt";Xã;086;22.5117;104.02
02914;"Bản Cầm";Xã;086;22.5108;104.085
02917;"Thái Niên";Xã;086;22.4075;104.107
02920;"Phong Niên";Xã;086;22.4069;104.197
02923;"Gia Phú";Xã;086;22.3397;104.068
02926;"Xuân Quang";Xã;086;22.3531;104.257
